Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
38.7627333333	0.800000000000	5.84806185073	0.170996823482	456.339484816	593.136943602	19.6249789707	6.45315841966	13.4814713283	490.865599198	6.81026855887	2.05584013478e-06	0.0362082676650	vapor
39.0728050000	0.800000000000	5.77727998393	0.173091836086	458.828773311	597.302242180	19.7320082361	6.44638383861	13.3860955314	493.668083978	6.72389453185	2.06865580373e-06	0.0363426658652	vapor
39.3828766667	0.800000000000	5.70864788004	0.175172829191	461.300503810	601.438767162	19.8374579594	6.43999039352	13.2958071852	496.437415125	6.63957014312	2.08144449869e-06	0.0364795033056	vapor
39.6929483333	0.800000000000	5.64205130584	0.177240500980	463.755631651	605.548032435	19.9413912077	6.43394606584	13.2102036854	499.174991273	6.55721123815	2.09420547915e-06	0.0366185898974	vapor
40.0030200000	0.800000000000	5.57738490560	0.179295497249	466.195035957	609.631433757	20.0438666115	6.42822248000	13.1289247363	501.882105848	6.47673855465	2.10693813398e-06	0.0367597539251	vapor
40.3130916667	0.800000000000	5.51455129232	0.181338416671	468.619527683	613.690261020	20.1449388064	6.42279444732	13.0516469283	504.559957741	6.39807737333	2.11964196363e-06	0.0369028398369	vapor
40.6231633333	0.800000000000	5.45346025355	0.183369815403	471.029856625	617.725708947	20.2446588203	6.41763957301	12.9780791277	507.209660644	6.32115719651	2.13231656488e-06	0.0370477063507	vapor
40.9332350000	0.800000000000	5.39402805499	0.185390211138	473.426717568	621.738886479	20.3430744131	6.41273791649	12.9079585412	509.832251252	6.24591145211	2.14496161794e-06	0.0371942248227	vapor
41.2433066667	0.800000000000	5.33617682749	0.187400086678	475.810755678	625.730825021	20.4402303764	6.40807169735	12.8410473418	512.428696480	6.17227722107	2.15757687525e-06	0.0373422778371	vapor
41.5533783333	0.800000000000	5.27983402572	0.189399893089	478.182571255	629.702485726	20.5361687982	6.40362503992	12.7771297659	514.999899847	6.10019498613	2.17016215200e-06	0.0374917579821	vapor
41.8634500000	0.800000000000	5.22493194856	0.191390052511	480.542723929	633.654765938	20.6309292976	6.39938375116	12.7160096052	517.546707126	6.02960840031	2.18271731781e-06	0.0376425667836	vapor
42.1735216667	0.800000000000	5.17140731296	0.193370960646	482.891736389	637.588504906	20.7245492340	6.39533512700	12.6575080341	520.069911368	5.96046407332	2.19524228968e-06	0.0377946137713	vapor
42.4835933333	0.800000000000	5.11920087406	0.195342988994	485.230097687	641.504488882	20.8170638938	6.39146778313	12.6014617192	522.570257382	5.89271137460	2.20773702579e-06	0.0379478156594	vapor
42.7936650000	0.800000000000	5.06825708584	0.197306486838	487.558266186	645.403455657	20.9085066566	6.38777150698	12.5477211716	525.048445735	5.82630225134	2.22020152015e-06	0.0381020956240	vapor
43.1037366667	0.800000000000	5.01852379694	0.199261783038	489.876672195	649.286098626	20.9989091456	6.38423712790	12.4961493038	527.505136331	5.76119106054	2.23263579796e-06	0.0382573826626	vapor
43.4138083333	0.800000000000	4.96995197756	0.201209187637	492.185720327	653.153070436	21.0883013617	6.38085640311	12.4466201651	529.940951634	5.69733441367	2.24503991151e-06	0.0384136110242	vapor
43.7238800000	0.800000000000	4.92249547345	0.203148993309	494.485791614	657.004986261	21.1767118053	6.37762191740	12.3990178272	532.356479560	5.63469103315	2.25741393672e-06	0.0385707196996	vapor
44.0339516667	0.800000000000	4.87611078395	0.205081476674	496.777245415	660.842426755	21.2641675855	6.37452699474	12.3532354024	534.752276092	5.57322161942	2.26975796994e-06	0.0387286519619	vapor
44.3440233333	0.800000000000	4.83075686128	0.207006899481	499.060421129	664.665940714	21.3506945203	6.37156562020	12.3091741746	537.128867638	5.51288872795	2.28207212532e-06	0.0388873549489	vapor
44.6540950000	0.800000000000	4.78639492858	0.208925509684	501.335639748	668.476047495	21.4363172257	6.36873237099	12.2667428289	539.486753181	5.45365665531	2.29435653237e-06	0.0390467792806	vapor
44.9641666667	0.800000000000	4.74298831468	0.210837542421	503.603205259	672.273239196	21.5210591989	6.36602235536	12.2258567669	541.826406210	5.39549133341	2.30661133388e-06	0.0392068787014	vapor
45.2742383333	0.800000000000	4.70050230378	0.212743220910	505.863405920	676.057982648	21.6049428923	6.36343115840	12.1864374974	544.148276501	5.33836023158	2.31883668411e-06	0.0393676097419	vapor
45.5843100000	0.800000000000	4.65890399841	0.214642757254	508.116515413	679.830721216	21.6879897820	6.36095479395	12.1484120913	546.452791721	5.28223226554	2.33103274714e-06	0.0395289313881	vapor
45.8943816667	0.800000000000	4.61816219427	0.216536353193	510.362793899	683.591876453	21.7702204305	6.35858966180	12.1117126953	548.740358906	5.22707771285	2.34319969543e-06	0.0396908047478	vapor
46.2044533333	0.800000000000	4.57824726578	0.218424200780	512.602488980	687.341849603	21.8516545438	6.35633250952	12.0762760952	551.011365808	5.17286813439	2.35533770860e-06	0.0398531926973	vapor
46.5145250000	0.800000000000	4.53913106117	0.220306483008	514.835836570	691.081022976	21.9323110242	6.35418039853	12.0420433238	553.266182129	5.11957630121	2.36744697228e-06	0.0400160594846	vapor
46.8245966667	0.800000000000	4.50078680624	0.222183374385	517.063061702	694.809761210	22.0122080184	6.35213067365	12.0089593082	555.505160660	5.06717612654	2.37952767714e-06	0.0401793702526	vapor
47.1346683333	0.800000000000	4.46318901589	0.224055041460	519.284379261	698.528412430	22.0913629623	6.35018093593	11.9769725517	557.728638326	5.01564260238	2.39158001803e-06	0.0403430904185	vapor
47.4447400000	0.800000000000	4.42631341265	0.225921643312	521.499994659	702.237309308	22.1697926220	6.34832901834	11.9460348470	559.936937146	4.96495174043	2.40360419320e-06	0.0405071847971	vapor
47.7548116667	0.800000000000	4.39013685168	0.227783331997	523.710104450	705.936770048	22.2475131322	6.34657296388	11.9161010155	562.130365124	4.91508051699	2.41560040361e-06	0.0406716162492	vapor
48.0648833333	0.800000000000	4.35463725144	0.229640252967	525.914896907	709.627099280	22.3245400306	6.34491100594	11.8871286727	564.309217073	4.86600682147	2.42756885236e-06	0.0408363434008	vapor
48.3749550000	0.800000000000	4.31979352967	0.231492545450	528.114552541	713.308588901	22.4008882915	6.34334155067	11.8590780140	566.473775374	4.81770940835	2.43950974413e-06	0.0410013163730	vapor
48.6850266667	0.800000000000	4.28558554411	0.233340342809	530.309244590	716.981518838	22.4765723552	6.34186316102	11.8319116202	568.624310685	4.77016785224	2.45142328472e-06	0.0411664676997	vapor
